Id,Label,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26
10100086,0,0.0,358,16.0,6.0,2318.0,84.0,160.0,42.0,253.0,0.0,7.0,2.0,13.0,0.0,0.0,8725147.0,8.0,4.0,0.0,7134.0,0.0,0.0,22059.0,3693.0,5647183.0,1377.0,1.0,527.0,7.0,5.0,64.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0
10100087,0,"",2036,2.0,"","","","",0.0,"","","","","",1.0,127.0,5.0,3.0,0.0,1.0,117.0,0.0,1.0,0.0,145.0,6.0,142.0,0.0,407.0,6.0,8.0,183.0,1.0,2.0,6.0,0.0,4.0,6.0,2.0,563.0
10100088,0,0.0,95,1.0,"",6153.0,47.0,1.0,0.0,12.0,0.0,1.0,"","",5.0,34.0,16810.0,19576.0,0.0,1.0,67.0,0.0,0.0,73.0,49.0,17066.0,62.0,1.0,110.0,18080.0,0.0,116.0,0.0,0.0,17565.0,1.0,0.0,3304.0,0.0,0.0
10100089,0,"",1,1.0,"",172.0,17.0,7.0,11.0,16.0,"",2.0,"","",2.0,27.0,33530.0,34753.0,0.0,0.0,246.0,0.0,0.0,2.0,113.0,33868.0,41.0,1.0,48.0,35205.0,0.0,22.0,164.0,3.0,34690.0,0.0,1.0,0.0,2.0,1.0
10100090,0,1.0,0,29.0,6.0,95.0,11.0,1.0,12.0,11.0,1.0,1.0,"",11.0,0.0,152.0,27762.0,29931.0,0.0,2.0,1456.0,2.0,0.0,0.0,1045.0,28205.0,961.0,0.0,727.0,29295.0,2.0,239.0,129.0,3.0,28498.0,1.0,8.0,7689.0,2.0,1147.0
10100091,1,"",30,3.0,2.0,"","",0.0,2.0,2.0,"",0.0,"",2.0,1.0,0.0,142.0,190.0,0.0,2.0,726.0,2.0,1.0,0.0,731.0,147.0,463.0,0.0,2141.0,168.0,8.0,231.0,0.0,0.0,162.0,0.0,0.0,177.0,0.0,0.0
10100092,0,2.0,33,64.0,28.0,1.0,2.0,2.0,28.0,28.0,1.0,1.0,0.0,2.0,0.0,15.0,0.0,1.0,0.0,0.0,4900.0,0.0,0.0,2301.0,1815.0,0.0,1041.0,0.0,116.0,0.0,1.0,54.0,1.0,2.0,0.0,0.0,1.0,4.0,3.0,175.0
10100093,0,0.0,114,2.0,20.0,3003.0,204.0,2.0,27.0,134.0,0.0,1.0,"",60.0,0.0,78.0,15.0,3.0,0.0,0.0,836.0,3.0,0.0,24929.0,320.0,16.0,319.0,0.0,288.0,24.0,2.0,164.0,0.0,0.0,18.0,0.0,1.0,6.0,0.0,0.0
10100094,1,"",-1,"","",25560.0,55.0,1.0,0.0,55.0,"",1.0,"","",1188.0,3.0,4090.0,5506.0,0.0,6.0,45.0,0.0,0.0,70.0,127.0,4213.0,25.0,12.0,151.0,4709.0,0.0,0.0,184.0,3.0,4367.0,1.0,1.0,1829.0,4.0,1364.0
10100095,0,0.0,0,"",10.0,6359.0,617.0,26.0,13.0,16.0,0.0,2.0,1.0,13.0,0.0,446.0,3049.0,2080.0,0.0,0.0,4203.0,0.0,0.0,33.0,839.0,3127.0,801.0,1.0,3299.0,1807.0,3.0,1355.0,0.0,0.0,3237.0,2.0,5.0,1916.0,0.0,0.0
10100096,1,2.0,1,1.0,1.0,56.0,11.0,211.0,21.0,895.0,2.0,36.0,0.0,1.0,1.0,3.0,523.0,692.0,0.0,3.0,2025.0,11.0,0.0,26.0,1061.0,535.0,25.0,9.0,63.0,591.0,6.0,0.0,1.0,3.0,552.0,0.0,2.0,0.0,4.0,41.0
10100097,1,0.0,34,6.0,"",1765.0,56.0,16.0,6.0,22.0,0.0,1.0,"","",0.0,0.0,10392.0,445.0,0.0,0.0,449.0,0.0,0.0,360.0,146.0,10643.0,166.0,0.0,797.0,9451.0,0.0,561.0,0.0,0.0,11052.0,0.0,0.0,145.0,0.0,0.0
10100098,0,"",1,"",3.0,20770.0,313.0,4.0,3.0,243.0,"",1.0,"",3.0,1.0,204.0,6.0,3.0,0.0,0.0,3447.0,0.0,0.0,197.0,1104.0,7.0,331.0,0.0,704.0,8.0,0.0,336.0,0.0,0.0,8.0,0.0,1.0,6.0,0.0,0.0
10100099,0,1.0,2,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,"",1.0,0.0,0.0,1939.0,2632.0,2.0,1.0,14.0,12.0,0.0,276.0,27.0,1990.0,26.0,0.0,2573.0,2262.0,2.0,887.0,0.0,0.0,2068.0,1.0,0.0,909.0,0.0,0.0
10100100,0,1.0,0,3.0,2.0,233.0,13.0,1.0,4.0,7.0,1.0,1.0,0.0,7.0,0.0,1.0,1496.0,2017.0,0.0,0.0,34.0,0.0,0.0,49.0,52.0,1536.0,1.0,3.0,887.0,1747.0,2.0,42.0,1.0,1.0,1598.0,1.0,1.0,1867.0,1.0,1384.0
10100101,0,1.0,0,10.0,3.0,7.0,3.0,1.0,3.0,3.0,1.0,1.0,"",3.0,0.0,47.0,6.0,3.0,1.0,0.0,904.0,0.0,0.0,1294.0,450.0,7.0,449.0,1.0,240.0,8.0,2.0,112.0,0.0,0.0,8.0,0.0,7.0,6.0,0.0,0.0
10100102,0,"",153,118.0,0.0,43706.0,"",0.0,45.0,5.0,"",0.0,"",44.0,0.0,8.0,202.0,252.0,0.0,0.0,354.0,0.0,0.0,15046.0,115.0,211.0,132.0,1.0,4.0,230.0,2.0,3.0,13.0,3.0,218.0,1.0,2.0,0.0,5.0,110.0
10100103,0,2.0,305,23.0,5.0,1058.0,41.0,2.0,24.0,25.0,1.0,1.0,"",17.0,0.0,59.0,140.0,187.0,1.0,2.0,2831.0,0.0,0.0,0.0,1308.0,144.0,1180.0,1.0,627.0,166.0,1.0,219.0,0.0,0.0,160.0,0.0,0.0,53.0,0.0,0.0
10100104,1,1.0,-1,8.0,"",89.0,0.0,1.0,0.0,0.0,1.0,1.0,"","",11.0,5.0,10358.0,12879.0,3.0,0.0,131.0,0.0,0.0,709.0,30.0,10640.0,35.0,2.0,61.0,11478.0,1.0,5.0,22.0,3.0,11089.0,2.0,1.0,0.0,1.0,1.0
10100105,0,18.0,0,17.0,1.0,371.0,5.0,22.0,6.0,218.0,1.0,3.0,"",1.0,0.0,8.0,869706.0,110512.0,5.0,0.0,1466.0,12.0,0.0,5163.0,627.0,1147430.0,612.0,0.0,19.0,1036498.0,0.0,3.0,1.0,3.0,979385.0,0.0,3.0,289.0,5.0,201.0
10100106,0,1.0,0,5.0,4.0,1418.0,42.0,22.0,31.0,86.0,0.0,3.0,"",4.0,2.0,42.0,11519.0,14023.0,0.0,0.0,49.0,1.0,0.0,24.0,13.0,11794.0,16.0,1.0,106.0,12638.0,0.0,36.0,4.0,3.0,12221.0,1.0,0.0,2919.0,13.0,2239.0
10100107,0,18.0,0,18.0,1.0,371.0,5.0,22.0,6.0,218.0,1.0,3.0,"",1.0,0.0,8.0,869706.0,110512.0,0.0,0.0,1466.0,3.0,0.0,5163.0,627.0,1147430.0,612.0,0.0,19.0,1036498.0,0.0,3.0,1.0,3.0,979385.0,0.0,3.0,289.0,5.0,201.0
10100108,1,0.0,79,"",2.0,9018.0,328.0,16.0,2.0,405.0,0.0,6.0,"",13.0,1.0,18.0,134.0,15.0,0.0,0.0,2088.0,1.0,0.0,958.0,1209.0,138.0,1092.0,0.0,967.0,160.0,0.0,670.0,0.0,0.0,154.0,2.0,0.0,15.0,0.0,0.0
10100109,0,1.0,0,4.0,7.0,401.0,7.0,1.0,4.0,7.0,1.0,1.0,"",7.0,12.0,23.0,410.0,531.0,18.0,3.0,2314.0,0.0,0.0,5103.0,1698.0,423.0,1513.0,1.0,865.0,461.0,2.0,537.0,135.0,3.0,439.0,0.0,0.0,282.0,9.0,196.0
10100110,0,0.0,9,"","",35071.0,"","",0.0,"",0.0,"","","",0.0,11.0,4.0,7.0,6.0,2.0,1519.0,0.0,1.0,3661.0,543.0,5.0,538.0,0.0,18.0,5.0,2.0,24.0,0.0,0.0,5.0,0.0,1.0,13.0,0.0,0.0
10100111,0,1.0,0,1.0,3.0,1.0,3.0,287.0,3.0,6.0,1.0,5.0,0.0,2.0,2.0,15.0,4544.0,80.0,1.0,5.0,986.0,0.0,0.0,4563.0,71.0,4659.0,83.0,0.0,232.0,5224.0,0.0,87.0,1.0,2.0,4856.0,0.0,0.0,14.0,3.0,39.0
10100112,0,0.0,8,73.0,2.0,5892.0,58.0,3.0,2.0,46.0,0.0,2.0,"",2.0,2.0,4.0,43642.0,43409.0,0.0,4.0,230.0,9.0,0.0,70.0,47.0,44014.0,57.0,0.0,7.0,45367.0,1.0,1.0,1.0,1.0,44729.0,0.0,0.0,20696.0,2.0,17137.0
10100113,0,"",66,6.0,5.0,35195.0,124.0,8.0,5.0,230.0,"",4.0,"",5.0,0.0,3.0,352.0,449.0,0.0,6.0,24.0,0.0,1.0,136.0,3.0,367.0,5.0,9.0,63.0,392.0,0.0,0.0,450.0,3.0,375.0,0.0,1.0,0.0,4.0,41.0
10100114,0,2.0,4,33.0,9.0,1360.0,92.0,32.0,12.0,55.0,0.0,3.0,0.0,12.0,3.0,196.0,16287.0,1077.0,32.0,2.0,2250.0,2.0,0.0,1842.0,1061.0,16625.0,25.0,9.0,740.0,13639.0,5.0,515.0,0.0,0.0,17143.0,2.0,2.0,419.0,0.0,0.0
10100115,0,0.0,0,64.0,0.0,2060.0,248.0,12.0,33.0,200.0,0.0,3.0,"",5.0,5.0,1.0,131.0,176.0,0.0,1.0,2672.0,3.0,0.0,2774.0,895.0,135.0,842.0,1.0,9.0,155.0,0.0,7.0,1.0,3.0,151.0,0.0,0.0,163.0,1.0,66.0
10100116,0,0.0,3,1.0,3.0,8733.0,446.0,12.0,5.0,499.0,0.0,4.0,"",4.0,2.0,18.0,60.0,15.0,0.0,1.0,894.0,2.0,0.0,16877.0,468.0,38.0,466.0,0.0,754.0,21.0,0.0,268.0,0.0,0.0,41.0,1.0,0.0,15.0,0.0,0.0
10100117,0,9.0,1,10.0,11.0,921.0,59.0,196.0,7.0,1720.0,1.0,26.0,0.0,11.0,3.0,10.0,909792.0,427533.0,0.0,0.0,5.0,0.0,0.0,405.0,0.0,1330308.0,0.0,0.0,22.0,812449.0,3.0,6.0,1.0,3.0,769986.0,0.0,0.0,2527.0,8.0,1440.0
10100118,0,"",0,86.0,8.0,1906.0,"",0.0,7.0,17.0,"",0.0,"",8.0,5.0,5.0,1928382.0,1863794.0,0.0,4.0,937.0,0.0,0.0,0.0,374.0,7391701.0,377.0,5.0,246.0,3912639.0,4.0,5.0,1.0,3.0,3929324.0,0.0,1.0,30129.0,2.0,23564.0
10100119,0,1.0,83,2.0,10.0,707.0,31.0,1.0,32.0,31.0,1.0,1.0,"",19.0,1.0,119.0,2574662.0,5.0,0.0,0.0,599.0,0.0,0.0,11185.0,602.0,2567745.0,589.0,1.0,1221.0,4391908.0,2.0,818.0,139.0,1.0,5680839.0,2.0,2.0,5.0,14.0,2.0
10100120,1,1.0,166,6.0,6.0,557.0,6.0,25.0,26.0,35.0,1.0,2.0,0.0,6.0,0.0,71.0,1.0,0.0,1.0,3.0,1517.0,1.0,0.0,1628.0,1219.0,1.0,1102.0,9.0,816.0,1.0,0.0,73.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0
10100121,0,"",29,29.0,9.0,3430.0,17.0,1.0,11.0,14.0,"",1.0,"",9.0,4.0,17.0,30.0,38.0,0.0,1.0,1328.0,0.0,0.0,0.0,501.0,32.0,470.0,0.0,120.0,40.0,2.0,75.0,1.0,2.0,35.0,0.0,0.0,14.0,3.0,6.0
10100122,0,0.0,3,20.0,1.0,4347.0,122.0,98.0,2.0,690.0,0.0,9.0,"",1.0,0.0,0.0,34151.0,1856.0,6.0,2.0,99.0,0.0,0.0,914.0,22.0,34878.0,24.0,1.0,4661.0,2104.0,0.0,1183.0,0.0,0.0,2050.0,1.0,2.0,1570.0,0.0,0.0
10100123,0,0.0,2,40.0,32.0,2161.0,71.0,4.0,46.0,64.0,0.0,1.0,0.0,32.0,0.0,27.0,7509.0,9692.0,0.0,0.0,300.0,1.0,0.0,6.0,113.0,7727.0,41.0,1.0,48.0,8470.0,0.0,22.0,2.0,3.0,8050.0,0.0,1.0,0.0,2.0,1.0
10100124,0,"",26,3.0,20.0,1412.0,"",0.0,29.0,30.0,"",0.0,0.0,20.0,0.0,12.0,285.0,23.0,0.0,2.0,857.0,0.0,0.0,683.0,174.0,297.0,190.0,0.0,2.0,23.0,0.0,13.0,0.0,0.0,110.0,0.0,0.0,7.0,0.0,0.0
10100125,0,"",27,"","",23196.0,111.0,6.0,19.0,76.0,"",1.0,"","",2.0,12.0,2900.0,35.0,0.0,5.0,13.0,5.0,0.0,294.0,2.0,2974.0,2.0,0.0,209.0,69.0,0.0,204.0,0.0,0.0,1133.0,0.0,0.0,7.0,0.0,0.0
10100126,0,"",0,1.0,"",9554.0,"",0.0,2.0,17.0,"",0.0,"","",0.0,38.0,13.0,16.0,0.0,3.0,1129.0,10.0,0.0,2.0,220.0,14.0,41.0,1.0,41.0,15.0,7.0,32.0,1.0,2.0,15.0,0.0,1.0,3.0,2.0,3.0
10100127,0,"",-1,"","",23173.0,182.0,5.0,0.0,79.0,"",2.0,"","",0.0,103.0,12358.0,15050.0,0.0,5.0,1901.0,0.0,0.0,4815.0,543.0,12668.0,538.0,0.0,1340.0,13598.0,0.0,388.0,0.0,0.0,13156.0,4.0,0.0,180.0,0.0,0.0
10100128,1,1.0,83,29.0,44.0,577.0,49.0,4.0,39.0,52.0,1.0,4.0,0.0,44.0,2.0,32.0,4127251.0,17280.0,0.0,3.0,211.0,0.0,0.0,112.0,55.0,1713859.0,65.0,0.0,143.0,3874904.0,0.0,40.0,742.0,1.0,4869638.0,0.0,0.0,3334.0,7.0,202.0
10100129,0,0.0,-1,25.0,15.0,1213.0,15.0,2.0,16.0,145.0,0.0,2.0,"",15.0,0.0,3.0,539931.0,1260.0,2.0,0.0,52.0,0.0,0.0,15.0,9.0,49033.0,12.0,0.0,1.0,2052.0,0.0,0.0,313.0,3.0,25229.0,0.0,3.0,821.0,4.0,611.0
10100130,1,"",161,7.0,"",12885.0,36.0,3.0,0.0,36.0,"",1.0,"","",1.0,4.0,230.0,287.0,0.0,0.0,2540.0,0.0,0.0,1377.0,932.0,242.0,865.0,0.0,1726.0,264.0,1.0,556.0,1.0,2.0,251.0,1.0,1.0,135.0,3.0,108.0
10100131,0,0.0,1,5.0,"",1625.0,35.0,14.0,14.0,164.0,0.0,3.0,"","",0.0,6.0,367717.0,236855.0,0.0,0.0,73.0,0.0,0.0,140.0,624.0,356707.0,106.0,1.0,5.0,325304.0,0.0,4.0,10.0,3.0,326877.0,0.0,1.0,0.0,2.0,1.0
10100132,1,"",17,17.0,6.0,7760.0,39.0,53.0,7.0,6.0,"",3.0,"",6.0,1.0,146.0,386537.0,2954.0,0.0,2.0,0.0,2.0,0.0,1990.0,0.0,7924.0,0.0,1.0,310.0,6023.0,0.0,232.0,0.0,0.0,8216.0,0.0,0.0,191.0,0.0,0.0
10100133,0,0.0,0,1.0,2.0,26521.0,492.0,16.0,6.0,295.0,0.0,4.0,"",2.0,0.0,330.0,629.0,170.0,0.0,0.0,1079.0,1.0,0.0,1525.0,901.0,651.0,848.0,1.0,2739.0,731.0,0.0,1372.0,0.0,0.0,674.0,0.0,0.0,6.0,0.0,0.0
10100134,1,"",0,13.0,4.0,249.0,"",0.0,6.0,6.0,"",0.0,"",4.0,0.0,13.0,734745.0,30765.0,0.0,2.0,754.0,0.0,0.0,302.0,366.0,628945.0,369.0,2.0,153.0,593168.0,7.0,9.0,404.0,3.0,624524.0,1.0,2.0,10510.0,7.0,8314.0
10100135,1,"",2,2.0,2.0,1075.0,"",0.0,24.0,2.0,"",0.0,"",2.0,0.0,5.0,835092.0,24190.0,11.0,4.0,962.0,1.0,0.0,1303.0,290.0,1172309.0,292.0,0.0,13.0,22899.0,0.0,5.0,36.0,1.0,305823.0,0.0,0.0,8518.0,1.0,6804.0
10100136,0,1.0,2,39.0,6.0,416.0,13.0,1.0,13.0,12.0,1.0,1.0,"",12.0,0.0,5.0,6208278.0,2798.0,0.0,0.0,7.0,0.0,0.0,10.0,2.0,2907443.0,2.0,1.0,51.0,1514877.0,2.0,18.0,774.0,1.0,4667167.0,0.0,0.0,431.0,2.0,122.0
10100137,0,"",-1,"","",1853.0,"",0.0,5.0,13.0,"",0.0,1.0,"",0.0,2.0,17832.0,8127.0,27.0,2.0,974.0,0.0,0.0,0.0,1092.0,18210.0,475.0,0.0,6.0,19191.0,5.0,8.0,1.0,2.0,18709.0,0.0,4.0,4703.0,1.0,5.0
10100138,0,"",0,1.0,"",4612.0,"",0.0,0.0,68.0,"",0.0,"","",4.0,8.0,2098671.0,2362.0,0.0,0.0,201.0,0.0,0.0,1616.0,169.0,3762466.0,187.0,2.0,27.0,3796172.0,0.0,3.0,16.0,3.0,3226748.0,0.0,3.0,1088.0,5.0,529.0
10100139,0,"",19,42.0,28.0,7620.0,"",0.0,31.0,64.0,"",0.0,"",28.0,0.0,37.0,644.0,669.0,0.0,3.0,157.0,0.0,0.0,0.0,80.0,669.0,91.0,2.0,130.0,754.0,4.0,31.0,1.0,2.0,693.0,0.0,2.0,667.0,5.0,6.0
10100140,1,3.0,67,5.0,5.0,77.0,6.0,27.0,6.0,119.0,1.0,3.0,0.0,6.0,0.0,171.0,2514.0,3454.0,0.0,2.0,351.0,0.0,0.0,1211.0,63.0,2583.0,72.0,0.0,1511.0,2933.0,3.0,401.0,0.0,0.0,2684.0,0.0,5.0,2196.0,0.0,0.0
10100141,0,26.0,31,74.0,15.0,69.0,35.0,93.0,42.0,46.0,2.0,5.0,"",35.0,0.0,20.0,12656.0,15280.0,0.0,2.0,467.0,6.0,0.0,360.0,146.0,12896.0,166.0,7.0,630.0,13833.0,0.0,11.0,10.0,3.0,13362.0,0.0,0.0,0.0,23.0,1.0
10100142,0,0.0,1,2.0,5.0,1766.0,119.0,1.0,6.0,61.0,0.0,1.0,"",5.0,2.0,22.0,1.0,0.0,0.0,0.0,13.0,1.0,0.0,25.0,2.0,1.0,2.0,0.0,98.0,1.0,7.0,47.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0
10100143,0,"",574,1.0,1.0,24648.0,10.0,7.0,2.0,2.0,"",1.0,"",1.0,0.0,169.0,6.0,3.0,0.0,1.0,49.0,9.0,0.0,355.0,13.0,7.0,16.0,1.0,990.0,8.0,1.0,323.0,0.0,0.0,8.0,0.0,0.0,6.0,0.0,0.0
10100144,0,"",1,3.0,3.0,3024.0,"",0.0,44.0,47.0,"",0.0,"",3.0,0.0,137.0,4276.0,3354.0,14.0,2.0,71.0,0.0,0.0,1.0,1.0,4401.0,1.0,1.0,942.0,4920.0,7.0,202.0,0.0,0.0,4577.0,1.0,5.0,1287.0,0.0,0.0
10100145,0,"",22,7.0,"","","","",0.0,"","","","","",2.0,22.0,1.0,0.0,0.0,0.0,30.0,0.0,1.0,0.0,58.0,1.0,11.0,0.0,98.0,1.0,8.0,47.0,0.0,0.0,1.0,0.0,3.0,2.0,0.0,0.0
10100146,0,1.0,13,7.0,1.0,1308.0,32.0,2.0,2.0,2.0,0.0,1.0,"",1.0,1.0,5.0,90590.0,515.0,1.0,3.0,304.0,0.0,0.0,0.0,229.0,89179.0,228.0,0.0,122.0,787.0,1.0,81.0,1.0,1.0,6639.0,0.0,0.0,7.0,1.0,19.0
10100147,0,"",31,2.0,1.0,65039.0,"","",7.0,"","","","",1.0,3.0,1.0,15.0,3.0,0.0,0.0,4073.0,5.0,1.0,5553.0,1599.0,16.0,1430.0,0.0,90.0,24.0,1.0,42.0,1.0,1.0,18.0,0.0,1.0,6.0,2.0,2105.0
10100148,0,1.0,0,42.0,30.0,240.0,56.0,16.0,36.0,330.0,1.0,4.0,0.0,34.0,0.0,5.0,4879.0,5194.0,0.0,0.0,308.0,0.0,0.0,10.0,30.0,5009.0,35.0,7.0,270.0,5597.0,1.0,5.0,11.0,3.0,5224.0,1.0,1.0,2272.0,22.0,1665.0
10100149,0,2.0,231,"",2.0,4.0,57.0,20.0,5.0,474.0,0.0,7.0,0.0,0.0,0.0,12.0,162.0,23.0,0.0,0.0,55.0,25.0,0.0,10.0,2.0,165.0,2.0,0.0,2.0,23.0,0.0,13.0,0.0,0.0,110.0,1.0,1.0,7.0,0.0,0.0
10100150,1,2.0,46,3.0,44.0,15.0,45.0,2.0,31.0,44.0,1.0,1.0,"",44.0,7.0,21.0,1.0,0.0,0.0,3.0,247.0,1.0,0.0,1696.0,23.0,1.0,22.0,0.0,578.0,1.0,1.0,297.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0
10100151,0,10.0,13,13.0,10.0,59.0,12.0,10.0,10.0,10.0,1.0,1.0,"",10.0,0.0,6.0,3.0,4.0,3.0,0.0,48.0,0.0,0.0,231.0,37.0,4.0,43.0,6.0,31.0,4.0,0.0,19.0,6.0,2.0,4.0,1.0,6.0,3.0,2.0,7.0
10100152,0,"",4,1.0,1.0,425450.0,"",0.0,2.0,1.0,"",0.0,"",1.0,2.0,18.0,83.0,15.0,0.0,0.0,4848.0,6.0,1.0,9701.0,1266.0,38.0,1142.0,2.0,405.0,21.0,0.0,322.0,0.0,0.0,41.0,2.0,1.0,15.0,0.0,0.0
10100153,1,"",1,3.0,"",211141.0,"",0.0,2.0,17.0,"",0.0,"","",0.0,23.0,106961.0,6249.0,1.0,0.0,309.0,0.0,1.0,132.0,112.0,102945.0,129.0,1.0,59.0,5903.0,6.0,21.0,21.0,3.0,60916.0,1.0,0.0,2614.0,9.0,1986.0
10100154,0,1.0,114,7.0,4.0,87.0,14.0,1.0,0.0,14.0,1.0,1.0,"",14.0,0.0,5.0,93946.0,35538.0,0.0,1.0,131.0,0.0,0.0,25.0,30.0,96400.0,35.0,0.0,13.0,90995.0,2.0,5.0,19.0,1.0,93319.0,2.0,1.0,16053.0,2.0,13100.0
10100155,0,0.0,0,9.0,4.0,5807.0,603.0,13.0,10.0,45.0,0.0,2.0,"",4.0,17.0,6.0,42809.0,42350.0,1.0,4.0,73.0,1.0,0.0,165.0,624.0,43808.0,106.0,0.0,14.0,44209.0,0.0,4.0,1.0,3.0,43882.0,0.0,1.0,0.0,9.0,1.0
10100156,0,0.0,704,"",0.0,2947.0,56.0,2.0,18.0,56.0,0.0,1.0,"",8.0,2.0,0.0,3743521.0,1722523.0,3.0,1.0,192.0,2.0,0.0,3.0,168.0,3183078.0,56.0,0.0,8810.0,4305848.0,1.0,2154.0,0.0,0.0,5933532.0,0.0,0.0,1052.0,0.0,0.0
10100157,0,0.0,36,14.0,7.0,1323.0,92.0,1.0,13.0,29.0,0.0,1.0,0.0,9.0,0.0,76.0,778682.0,5.0,2.0,0.0,73.0,9.0,0.0,165.0,2488.0,642206.0,106.0,1.0,71.0,668438.0,1.0,82.0,7.0,3.0,706692.0,0.0,1.0,5.0,2.0,2.0
10100158,0,"",1,40.0,3.0,20.0,516.0,0.0,4.0,3.0,"",0.0,"",1.0,0.0,72.0,39647.0,599.0,0.0,3.0,463.0,0.0,0.0,40.0,66.0,39909.0,74.0,2.0,688.0,41044.0,1.0,203.0,1.0,2.0,40380.0,0.0,0.0,539.0,15.0,1108.0
10100159,0,0.0,0,31.0,22.0,1742.0,74.0,18.0,26.0,731.0,0.0,13.0,0.0,49.0,1.0,402.0,3.0,4.0,1.0,3.0,9266.0,0.0,0.0,0.0,3210.0,4.0,2622.0,0.0,2798.0,4.0,3.0,1016.0,1.0,2.0,4.0,0.0,1.0,3.0,2.0,387.0
10100160,1,10.0,1,42.0,16.0,4.0,8.0,83.0,30.0,3341.0,2.0,20.0,1.0,8.0,1.0,42.0,6342281.0,15223.0,0.0,0.0,23.0,0.0,0.0,82.0,13.0,4116129.0,16.0,1.0,106.0,48942.0,6.0,36.0,2.0,3.0,2815373.0,0.0,0.0,10383.0,13.0,8247.0
10100161,0,"",10,62.0,28.0,13626.0,"",0.0,28.0,28.0,"",0.0,"",28.0,0.0,104.0,3.0,4.0,2.0,1.0,1981.0,0.0,0.0,0.0,1036.0,4.0,599.0,2.0,514.0,4.0,4.0,133.0,1.0,2.0,4.0,0.0,0.0,3.0,2.0,53.0
10100162,1,"",1,3.0,"",11773.0,"","",21.0,"","","","","",6.0,62.0,104.0,55.0,0.0,0.0,5228.0,0.0,0.0,0.0,2608.0,108.0,1865.0,0.0,265.0,130.0,0.0,61.0,1.0,2.0,124.0,0.0,5.0,14.0,3.0,13.0
10100163,0,1.0,1,2.0,6.0,180.0,10.0,2.0,10.0,10.0,1.0,2.0,"",7.0,252.0,29.0,5963440.0,6.0,2.0,1.0,1210.0,1.0,0.0,248.0,338.0,40.0,340.0,2.0,353.0,16.0,1.0,295.0,0.0,0.0,16.0,0.0,3.0,1.0,0.0,0.0
10100164,0,0.0,0,3.0,7.0,7724.0,159.0,3.0,27.0,213.0,0.0,2.0,0.0,23.0,0.0,44.0,5618.0,3748.0,2.0,0.0,11852.0,0.0,0.0,0.0,3681.0,5762.0,2859.0,2.0,165.0,6398.0,3.0,38.0,1.0,2.0,6028.0,0.0,2.0,3210.0,3.0,1212.0
10100165,0,0.0,0,9.0,0.0,5880.0,375.0,3.0,27.0,59.0,0.0,1.0,"",13.0,0.0,119.0,62177.0,9222.0,1.0,6.0,2178.0,1.0,0.0,0.0,2551.0,62103.0,1083.0,1.0,400.0,63425.0,1.0,174.0,2.0,3.0,62282.0,0.0,1.0,1759.0,14.0,5406.0
10100166,1,9.0,50,38.0,14.0,637.0,216.0,89.0,49.0,2677.0,1.0,8.0,0.0,208.0,0.0,294.0,7.0,9.0,0.0,0.0,1547.0,1.0,0.0,3300.0,252.0,8.0,256.0,2.0,1164.0,9.0,0.0,598.0,1.0,2.0,9.0,0.0,7.0,2.0,5.0,554.0
10100167,0,5.0,3,2.0,2.0,0.0,0.0,100.0,41.0,491.0,2.0,26.0,1.0,0.0,2.0,7.0,8872052.0,2.0,1.0,0.0,38.0,0.0,0.0,10.0,2.0,2.0,2.0,0.0,0.0,2.0,6.0,2.0,0.0,0.0,2.0,0.0,3.0,1.0,0.0,0.0
10100168,0,0.0,0,2.0,1.0,1860.0,12.0,3.0,7.0,9.0,0.0,1.0,"",1.0,3.0,0.0,8606333.0,60374.0,8.0,1.0,1347.0,16.0,0.0,2053.0,837.0,2387554.0,774.0,1.0,1037.0,2703941.0,1.0,259.0,0.0,0.0,2647893.0,0.0,8.0,825.0,0.0,0.0
10100169,0,2.0,91,"",4.0,7.0,1.0,2.0,4.0,4.0,1.0,1.0,"",1.0,0.0,5.0,3315793.0,260.0,0.0,3.0,1079.0,8.0,0.0,2012.0,901.0,3291597.0,848.0,1.0,863.0,243.0,1.0,504.0,833.0,3.0,6113569.0,0.0,1.0,88.0,1.0,251.0
10100170,0,15.0,35,4.0,9.0,4.0,7.0,96.0,38.0,88.0,2.0,6.0,1.0,7.0,0.0,12.0,6461.0,35.0,0.0,1.0,1075.0,2.0,0.0,561.0,92.0,6657.0,104.0,0.0,2.0,69.0,3.0,13.0,0.0,0.0,1572.0,2.0,3.0,7.0,0.0,0.0
10100171,1,1.0,0,3.0,1.0,394.0,10.0,37.0,21.0,348.0,1.0,20.0,"",1.0,0.0,6.0,129162.0,104346.0,0.0,2.0,541.0,0.0,0.0,7657.0,315.0,134527.0,314.0,2.0,39.0,130796.0,0.0,4.0,1.0,1.0,128542.0,1.0,2.0,4498.0,2.0,3439.0
